,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
2669,55,Larynx,Sham,Cons,Clear,18,2,1,0.473968900041655,1
2670,55,Larynx,Sham,Cons,Clear,19,3,1,0.37195810000412205,1
2671,55,Larynx,Sham,Cons,Clear,20,4,1,0.528839699923992,1
2672,55,Larynx,Sham,Cons,Clear,21,3,1,0.48345010005869,1
2673,55,Larynx,Sham,Cons,Clear,22,4,1,0.539515699958429,1
2674,55,Larynx,Sham,Cons,Clear,23,1,1,1.21700820000842,1
2675,55,Larynx,Sham,Cons,Clear,24,3,1,0.7850910000270229,1
2676,55,Larynx,Sham,Cons,Clear,25,2,0,0.8673005000455309,1
2677,55,Larynx,Sham,Cons,Clear,26,3,1,0.49269039998762304,1
2678,55,Larynx,Sham,Cons,Clear,27,4,1,0.529948699986562,1
2679,55,Larynx,Sham,Cons,Clear,28,5,1,0.5745814999099821,1
2680,55,Larynx,Sham,Cons,Clear,29,1,0,0.472347900038585,1
2681,55,Larynx,Sham,Cons,Clear,30,2,0,0.9732041000388559,1
2682,55,Larynx,Sham,Cons,Clear,31,3,1,0.434497099951841,1
2683,55,Larynx,Sham,Cons,Clear,32,4,1,0.521754699992016,1
2684,55,Larynx,Sham,Cons,Clear,33,5,1,0.55417929997202,1
2685,55,Larynx,Sham,Cons,Clear,34,3,1,0.5580500999931249,1
2686,55,Larynx,Sham,Cons,Clear,35,2,0,0.958747299970128,1
2687,55,Larynx,Sham,Cons,Clear,36,1,0,0.8038388999411841,1
2688,55,Larynx,Sham,Cons,Clear,37,2,1,0.752397899981588,1
2689,55,Larynx,Sham,Cons,Clear,38,3,1,0.696927699958906,1
2690,55,Larynx,Sham,Cons,Clear,39,5,1,0.638439400005154,1
2691,55,Larynx,Sham,Cons,Clear,40,3,0,0.665475399931893,1
2692,55,Larynx,Sham,Cons,Clear,41,1,0,0.804136399994604,1
2693,55,Larynx,Sham,Cons,Clear,42,1,0,0.8864494999870659,1
2694,55,Larynx,Sham,Cons,Clear,43,2,0,0.716498899972066,1
2695,55,Larynx,Sham,Cons,Clear,44,2,1,0.8734404999995601,1
2696,55,Larynx,Sham,Cons,Clear,45,2,1,1.56464120000601,1
2697,55,Larynx,Sham,Cons,Clear,46,3,1,1.4582583999726901,1
2698,55,Larynx,Sham,Cons,Clear,47,5,1,0.69781350006815,1
2699,55,Larynx,Sham,Cons,Clear,48,5,1,0.7539287999970842,1
2700,55,Larynx,Sham,Cons,Clear,49,1,0,0.556172900018282,1
2701,55,Larynx,Sham,Cons,Clear,50,1,0,0.539429800002836,1
