,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
3112,55,Larynx,Sham,Cons,Noise,149,2,0,0.689122999901883,1
3113,55,Larynx,Sham,Cons,Noise,150,5,1,0.662343900068663,1
3114,55,Larynx,Sham,Cons,Noise,151,5,1,0.7509035000111909,1
3115,55,Larynx,Sham,Cons,Noise,152,5,1,0.5842617000453171,1
3116,55,Larynx,Sham,Cons,Noise,153,4,0,0.8468583000358191,1
3117,55,Larynx,Sham,Cons,Noise,154,3,0,0.6682752000633629,1
3118,55,Larynx,Sham,Cons,Noise,155,2,1,0.5926437999587509,1
3119,55,Larynx,Sham,Cons,Noise,156,4,1,0.897828799905255,1
3588,104,Larynx,Left iTBS,Cons,Noise,1,3,0,1.3983425999758798,1
3589,104,Larynx,Left iTBS,Cons,Noise,2,2,0,0.7191642000107091,1
3590,104,Larynx,Left iTBS,Cons,Noise,3,3,0,0.8050502999685699,1
3591,104,Larynx,Left iTBS,Cons,Noise,4,5,0,0.748132499982603,1
3592,104,Larynx,Left iTBS,Cons,Noise,5,5,1,0.739220599993132,1
3593,104,Larynx,Left iTBS,Cons,Noise,6,3,1,0.6505701999412851,1
3594,104,Larynx,Left iTBS,Cons,Noise,7,1,0,0.628845300059766,1
3595,104,Larynx,Left iTBS,Cons,Noise,8,3,0,0.6590865999460219,1
3596,104,Larynx,Left iTBS,Cons,Noise,9,3,0,0.598798400023952,1
3597,104,Larynx,Left iTBS,Cons,Noise,10,4,0,0.755803900072351,1
3598,104,Larynx,Left iTBS,Cons,Noise,11,3,1,0.48419950006064,1
3599,104,Larynx,Left iTBS,Cons,Noise,12,1,0,0.6083582999417559,1
3600,104,Larynx,Left iTBS,Cons,Noise,13,5,0,0.563776000053622,1
3601,104,Larynx,Left iTBS,Cons,Noise,14,4,0,0.6471536000026391,1
3602,104,Larynx,Left iTBS,Cons,Noise,15,1,0,0.7174974000081421,1
3603,104,Larynx,Left iTBS,Cons,Noise,16,5,0,0.633431199938059,1
3604,104,Larynx,Left iTBS,Cons,Noise,17,2,1,0.657085099956021,1
3605,104,Larynx,Left iTBS,Cons,Noise,18,4,1,0.738853799994104,1
3606,104,Larynx,Left iTBS,Cons,Noise,19,2,0,0.6980776999844239,1
3607,104,Larynx,Left iTBS,Cons,Noise,20,2,0,0.650355999940075,1
3608,104,Larynx,Left iTBS,Cons,Noise,21,1,0,0.631365799927153,1
3609,104,Larynx,Left iTBS,Cons,Noise,22,2,0,0.61751919996459,1
3610,104,Larynx,Left iTBS,Cons,Noise,23,3,0,0.585242900066078,1
3611,104,Larynx,Left iTBS,Cons,Noise,24,2,0,0.728996600024402,1
3612,104,Larynx,Left iTBS,Cons,Noise,25,4,1,0.643942499998957,1
3613,104,Larynx,Left iTBS,Cons,Noise,26,2,0,0.653034299961291,1
3614,104,Larynx,Left iTBS,Cons,Noise,27,4,0,0.643401699955575,1
3615,104,Larynx,Left iTBS,Cons,Noise,28,3,1,0.8699927000561729,1
3616,104,Larynx,Left iTBS,Cons,Noise,29,5,1,0.596250999951735,1
3617,104,Larynx,Left iTBS,Cons,Noise,30,3,0,0.9368399999802929,1
3618,104,Larynx,Left iTBS,Cons,Noise,31,4,0,0.57836510008201,1
3619,104,Larynx,Left iTBS,Cons,Noise,32,2,0,0.820847099996172,1
3620,104,Larynx,Left iTBS,Cons,Noise,33,3,1,0.500936500029638,1
3621,104,Larynx,Left iTBS,Cons,Noise,34,4,1,0.77823110006284,1
3622,104,Larynx,Left iTBS,Cons,Noise,35,1,0,0.5789503999985749,1
3623,104,Larynx,Left iTBS,Cons,Noise,36,4,0,0.563412699964829,1
3624,104,Larynx,Left iTBS,Cons,Noise,37,3,0,0.5785955999745059,1
