subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
140,Left,Sham,Tone,Noise,21,1,0,0.72251619999588,5
140,Left,Sham,Tone,Noise,22,5,1,0.891596500005107,3
140,Left,Sham,Tone,Noise,23,3,1,1.14571499999147,3
140,Left,Sham,Tone,Noise,24,5,1,0.647463900008006,4
140,Left,Sham,Tone,Noise,25,3,0,1.67039990000194,4
140,Left,Sham,Tone,Noise,26,3,0,0.935009799999534,3
140,Left,Sham,Tone,Noise,27,3,0,0.957889500001329,2
140,Left,Sham,Tone,Noise,28,4,1,1.00399070000276,2
140,Left,Sham,Tone,Noise,29,1,0,0.626317300004303,2
140,Left,Sham,Tone,Noise,30,4,1,0.773339499995927,4
140,Left,Sham,Tone,Noise,31,2,0,0.648565600000438,4
140,Left,Sham,Tone,Noise,32,3,1,1.17099460000463,5
140,Left,Sham,Tone,Noise,33,4,1,1.01437170000281,3
140,Left,Sham,Tone,Noise,34,2,0,0.938885399998981,1
140,Left,Sham,Tone,Noise,35,5,1,0.587311600000248,5
140,Left,Sham,Tone,Noise,36,3,0,0.998677499999758,2
140,Left,Sham,Tone,Noise,37,1,0,0.659982600001968,3
140,Left,Sham,Tone,Noise,38,5,1,0.782930600005784,1
140,Left,Sham,Tone,Noise,39,3,0,1.22476090000418,1
140,Left,Sham,Tone,Noise,40,3,0,1.1051998000039,2
140,Left,Sham,Tone,Noise,41,4,1,0.922337199997855,2
140,Left,Sham,Tone,Noise,42,4,1,0.880680100002792,4
140,Left,Sham,Tone,Noise,43,3,0,1.32175329999882,2
140,Left,Sham,Tone,Noise,44,5,1,0.738704000003054,2
140,Left,Sham,Tone,Noise,45,2,0,0.812768799994956,4
140,Left,Sham,Tone,Noise,46,5,1,0.645824099992751,3
140,Left,Sham,Tone,Noise,47,5,1,0.654720999998972,5
140,Left,Sham,Tone,Noise,48,1,0,0.628644800002803,5
140,Left,Sham,Tone,Noise,49,5,1,0.581139600006281,3
140,Left,Sham,Tone,Noise,50,3,0,0.633758900003158,3
140,Left,Sham,Tone,Noise,51,4,1,0.645184099994367,1
140,Left,Sham,Tone,Noise,52,3,1,0.676722099990002,3
140,Left,Sham,Tone,Noise,53,2,0,0.791980499998317,3
140,Left,Sham,Tone,Noise,54,3,0,0.770507299996098,5
140,Left,Sham,Tone,Noise,55,2,0,0.932724700003746,2
140,Left,Sham,Tone,Noise,56,4,1,0.637703700005659,4
140,Left,Sham,Tone,Noise,57,3,1,0.905878799996572,3
140,Left,Sham,Tone,Noise,58,1,0,0.621697099995799,1
140,Left,Sham,Tone,Noise,59,3,0,0.874599899994791,4
140,Left,Sham,Tone,Noise,60,4,1,0.683449100004509,5
140,Left,Sham,Tone,Noise,61,2,0,0.640721500007203,2
140,Left,Sham,Tone,Noise,62,1,0,0.691741300004651,4
140,Left,Sham,Tone,Noise,63,1,0,0.62183429999277,3
140,Left,Sham,Tone,Noise,64,3,0,1.33892169999308,4
140,Left,Sham,Tone,Noise,65,1,0,0.615657000002102,2
140,Left,Sham,Tone,Noise,66,3,0,0.907870800001547,1
140,Left,Sham,Tone,Noise,67,2,0,0.682447799990769,5
140,Left,Sham,Tone,Noise,68,5,1,0.645751899995958,4
140,Left,Sham,Tone,Noise,69,4,1,0.607963200003724,3
140,Left,Sham,Tone,Noise,70,2,0,0.715833499998553,1
140,Left,Sham,Tone,Noise,71,4,1,0.596095500004594,3
140,Left,Sham,Tone,Noise,72,5,1,0.952568400010932,1
140,Left,Sham,Tone,Noise,73,4,1,0.66734460000589,2
140,Left,Sham,Tone,Noise,74,1,0,0.665161800003261,3
140,Left,Sham,Tone,Noise,75,3,1,0.700219499995001,1
140,Left,Sham,Tone,Noise,76,2,0,0.58318230000441,4
140,Left,Sham,Tone,Noise,77,2,0,0.672280900005717,3
140,Left,Sham,Tone,Noise,78,3,0,0.787444300003699,5
140,Left,Sham,Cons,Noise,1,1,0,0.743885999996564,4
140,Left,Sham,Cons,Noise,2,2,0,0.643705199996475,2
140,Left,Sham,Cons,Noise,3,4,0,0.573865099999239,4
140,Left,Sham,Cons,Noise,4,2,0,0.577389300000505,3
140,Left,Sham,Cons,Noise,5,2,0,0.606820200002403,1
140,Left,Sham,Cons,Noise,6,1,0,0.737463500001468,5
140,Left,Sham,Cons,Noise,7,3,1,0.652704200008884,3
140,Left,Sham,Cons,Noise,8,5,1,0.635362000000896,4
140,Left,Sham,Cons,Noise,9,4,1,0.581848600006197,5
140,Left,Sham,Cons,Noise,10,1,0,0.562824900000123,3
140,Left,Sham,Cons,Noise,11,3,0,0.703405000007479,2
140,Left,Sham,Cons,Noise,12,3,1,0.670708799996646,5
140,Left,Sham,Cons,Noise,13,4,1,0.772726199997123,2
140,Left,Sham,Cons,Noise,14,3,0,0.643893600004958,5
140,Left,Sham,Cons,Noise,15,1,0,0.559484299999895,2
140,Left,Sham,Cons,Noise,16,4,1,0.582340199995087,1
140,Left,Sham,Cons,Noise,17,3,0,0.764584000004106,4
140,Left,Sham,Cons,Noise,18,5,1,0.679184200009331,3
140,Left,Sham,Cons,Noise,19,4,1,0.622074899991276,3
140,Left,Sham,Cons,Noise,20,5,0,0.607516300005955,5
140,Left,Sham,Cons,Noise,21,5,1,0.90525670000352,2
140,Left,Sham,Cons,Noise,22,2,0,0.763133199987351,5
140,Left,Sham,Cons,Noise,23,2,0,0.721202900007484,2
140,Left,Sham,Cons,Noise,24,3,1,0.87054829999397,3
140,Left,Sham,Cons,Noise,25,3,1,0.701759800009313,1
140,Left,Sham,Cons,Noise,26,3,1,0.52429430000484,3
140,Left,Sham,Cons,Noise,27,2,0,0.557846100011375,4
140,Left,Sham,Cons,Noise,28,3,1,0.586925399999018,2
140,Left,Sham,Cons,Noise,29,4,0,0.835795299994061,2
140,Left,Sham,Cons,Noise,30,5,1,1.0307971000002,3
140,Left,Sham,Cons,Noise,31,2,0,0.676778199995169,3
140,Left,Sham,Cons,Noise,32,4,1,0.811832000006689,4
140,Left,Sham,Cons,Noise,33,5,1,0.672040299992659,1
140,Left,Sham,Cons,Noise,34,1,0,0.673267300007865,1
140,Left,Sham,Cons,Noise,35,2,1,0.575889700005064,4
140,Left,Sham,Cons,Noise,36,1,0,0.730354300001636,3
140,Left,Sham,Cons,Noise,37,3,1,0.98963919999369,1
140,Left,Sham,Cons,Noise,38,3,0,0.588989600000787,4
140,Left,Sham,Cons,Noise,39,4,1,0.785823300000629,3
140,Left,Sham,Cons,Noise,40,1,0,0.664502699990408,2
140,Left,Sham,Cons,Noise,41,3,0,0.739365200002794,2
140,Left,Sham,Cons,Noise,42,2,0,0.55744489999779,2
140,Left,Sham,Cons,Noise,43,3,1,0.934666299988749,2
140,Left,Sham,Cons,Noise,44,5,1,0.677756000004592,4
140,Left,Sham,Cons,Noise,45,5,1,0.685324999998556,5
140,Left,Sham,Cons,Noise,46,5,1,0.947999600000912,3
140,Left,Sham,Cons,Noise,47,4,1,0.670699299997068,4
140,Left,Sham,Cons,Noise,48,3,1,0.563299399989774,4
140,Left,Sham,Cons,Noise,49,4,1,0.543864599996596,3
140,Left,Sham,Cons,Noise,50,4,1,0.612981700003729,2
140,Left,Sham,Cons,Noise,51,4,1,0.808504700005869,3
140,Left,Sham,Cons,Noise,52,1,0,0.568644899991341,3
140,Left,Sham,Cons,Noise,53,2,0,0.61575690000609,3
140,Left,Sham,Cons,Noise,54,5,1,0.513213900005212,2
140,Left,Sham,Cons,Noise,55,3,0,0.79365880000114,3
140,Left,Sham,Cons,Noise,56,2,0,0.641675499995472,3
140,Left,Sham,Cons,Noise,57,3,0,0.652315900006215,3
140,Left,Sham,Cons,Noise,58,2,0,0.681644700001925,1
140,Left,Sham,Cons,Noise,59,3,0,0.938785299993469,5
140,Left,Sham,Cons,Noise,60,4,1,0.645103300004848,4
140,Left,Sham,Cons,Noise,61,2,0,0.485231400001794,2
140,Left,Sham,Cons,Noise,62,2,0,0.548250799998641,4
140,Left,Sham,Cons,Noise,63,5,1,0.627994900001795,1
140,Left,Sham,Cons,Noise,64,2,0,0.579132600003504,4
140,Left,Sham,Cons,Noise,65,1,0,0.490096900000935,5
140,Left,Sham,Cons,Noise,66,3,1,1.00576320000982,3
140,Left,Sham,Cons,Noise,67,1,0,0.569425699999556,1
140,Left,Sham,Cons,Noise,68,2,0,0.646100900004967,5
140,Left,Sham,Cons,Noise,69,1,0,0.577874800001155,3
140,Left,Sham,Cons,Noise,70,3,0,0.779651600008947,1
140,Left,Sham,Cons,Noise,71,4,1,0.7780872000003,5
140,Left,Sham,Cons,Noise,72,3,0,0.570552999997744,1
140,Left,Sham,Cons,Noise,73,3,0,0.582430200011004,5
140,Left,Sham,Cons,Noise,74,1,0,0.532905599990045,4
140,Left,Sham,Cons,Noise,75,5,1,0.672570200011251,3
140,Left,Sham,Cons,Noise,76,4,1,0.644812799990177,1
140,Left,Sham,Cons,Noise,77,3,0,0.598554399999557,4
140,Left,Sham,Cons,Noise,78,4,1,0.750329499991494,2
141,Right,LMC,Tone,Clear,1,1,0,1.48336240000208,3
141,Right,LMC,Tone,Clear,2,4,1,1.04073149999749,4
141,Right,LMC,Tone,Clear,3,3,1,0.900324800000817,1
141,Right,LMC,Tone,Clear,4,2,0,0.705433399998583,5
141,Right,LMC,Tone,Clear,5,5,1,1.03852679999909,3
141,Right,LMC,Tone,Clear,6,3,1,1.02929260000019,1
141,Right,LMC,Tone,Clear,7,3,1,1.01354590000119,3
141,Right,LMC,Tone,Clear,8,5,1,0.72795099999712,2
141,Right,LMC,Tone,Clear,9,1,0,0.751369999998133,4
141,Right,LMC,Tone,Clear,10,1,0,1.05247429999872,1
141,Right,LMC,Tone,Clear,11,4,1,0.715462399999524,3
141,Right,LMC,Tone,Clear,12,2,0,1.21057170000131,4
141,Right,LMC,Tone,Clear,13,5,1,0.863018799998827,4
141,Right,LMC,Tone,Clear,14,4,1,1.15084659999775,1
141,Right,LMC,Tone,Clear,15,3,1,1.26099940000131,3
141,Right,LMC,Tone,Clear,16,3,1,1.5927171000003,2
141,Right,LMC,Tone,Clear,17,4,1,0.78852459999689,3
141,Right,LMC,Tone,Clear,18,2,0,0.731379400000151,2
141,Right,LMC,Tone,Clear,19,2,0,0.808589600001142,3
141,Right,LMC,Tone,Clear,20,5,1,0.643019600000116,3
141,Right,LMC,Tone,Clear,21,2,0,0.696214100000361,1
141,Right,LMC,Tone,Clear,22,3,1,1.35983950000082,4
141,Right,LMC,Tone,Clear,23,4,1,0.731532099998731,4
141,Right,LMC,Tone,Clear,24,4,1,0.82359390000056,2
141,Right,LMC,Tone,Clear,25,3,0,2.19097700000202,3
141,Right,LMC,Tone,Clear,26,5,1,0.842718399999285,1
141,Right,LMC,Tone,Clear,27,1,0,0.671761300000071,3
141,Right,LMC,Tone,Clear,28,3,1,1.3586338999994,5
141,Right,LMC,Tone,Clear,29,3,1,0.856273599998531,4
141,Right,LMC,Tone,Clear,30,3,1,0.977512299999944,2
141,Right,LMC,Tone,Clear,31,5,1,0.698491600000125,5
141,Right,LMC,Tone,Clear,32,4,1,0.632343799999944,5
141,Right,LMC,Tone,Clear,33,4,1,0.668565599997237,2
141,Right,LMC,Tone,Clear,34,2,0,0.639931400000933,3
141,Right,LMC,Tone,Clear,35,3,1,1.19613560000289,5
141,Right,LMC,Tone,Clear,36,1,0,1.39536080000107,2
141,Right,LMC,Tone,Clear,37,1,0,0.992189200002031,5
141,Right,LMC,Tone,Clear,38,2,0,0.990059100000508,4
141,Right,LMC,Tone,Clear,39,2,0,1.08103729999857,2
141,Right,LMC,Tone,Clear,40,3,1,0.746062899997924,4
141,Right,LMC,Tone,Clear,41,2,0,0.88795140000002,5
141,Right,LMC,Tone,Clear,42,4,1,0.795963399999891,2
141,Right,LMC,Tone,Clear,43,3,1,0.992642500001239,2
141,Right,LMC,Tone,Clear,44,5,1,2.09245620000002,3
141,Right,LMC,Tone,Clear,45,1,0,0.739693200001057,1
141,Right,LMC,Tone,Clear,46,1,0,0.77716860000146,4
141,Right,LMC,Tone,Clear,47,4,1,0.857185900000331,3
141,Right,LMC,Tone,Clear,48,2,0,0.808315099999163,1
141,Right,LMC,Tone,Clear,49,4,1,0.72851780000201,5
141,Right,LMC,Tone,Clear,50,5,1,0.721561700000166,4
141,Right,LMC,Tone,Clear,51,1,0,1.58829460000197,2
141,Right,LMC,Tone,Clear,52,3,0,1.45318879999832,4
141,Right,LMC,Tone,Clear,53,5,1,1.21032299999933,5
141,Right,LMC,Tone,Clear,54,3,1,1.58005559999947,3
141,Right,LMC,Tone,Clear,55,2,0,0.858933300001809,4
141,Right,LMC,Tone,Clear,56,3,1,2.07680869999967,5
141,Right,LMC,Tone,Clear,57,2,0,0.783374899998307,2
141,Right,LMC,Tone,Clear,58,3,1,1.25866479999968,3
141,Right,LMC,Tone,Clear,59,4,1,0.986434099999315,4
141,Right,LMC,Tone,Clear,60,1,1,0.987788899998122,3
141,Right,LMC,Tone,Clear,61,5,1,1.43524610000168,2
141,Right,LMC,Tone,Clear,62,2,0,0.743434400003025,3
141,Right,LMC,Tone,Clear,63,3,1,2.57629989999987,2
141,Right,LMC,Tone,Clear,64,3,1,1.06378780000159,3
141,Right,LMC,Tone,Clear,65,3,1,1.01689529999931,5
141,Right,LMC,Tone,Clear,66,4,1,1.48730499999874,2
141,Right,LMC,Tone,Clear,67,2,0,0.766325399999914,4
141,Right,LMC,Tone,Clear,68,2,0,0.982518500000879,3
141,Right,LMC,Tone,Clear,69,3,1,1.76167949999945,1
141,Right,LMC,Tone,Clear,70,5,1,0.732545099999697,3
141,Right,LMC,Tone,Clear,71,1,0,1.01028430000224,3
141,Right,LMC,Tone,Clear,72,4,1,0.851405400000658,1
141,Right,LMC,Tone,Clear,73,3,1,1.13920420000068,1
141,Right,LMC,Tone,Clear,74,4,1,0.98800349999874,3
141,Right,LMC,Tone,Clear,75,1,0,0.714392800000496,5
141,Right,LMC,Tone,Clear,76,4,1,1.28610520000075,4
141,Right,LMC,Tone,Clear,77,2,0,0.801172900002712,2
141,Right,LMC,Tone,Clear,78,5,0,1.29976530000204,1
141,Right,LMC,Cons,Clear,1,3,1,0.841570500000671,1
141,Right,LMC,Cons,Clear,2,2,0,0.624077199998283,2
141,Right,LMC,Cons,Clear,3,3,1,0.86106959999961,5
141,Right,LMC,Cons,Clear,4,4,1,0.806559700002254,1
141,Right,LMC,Cons,Clear,5,3,1,0.897940599999856,5
141,Right,LMC,Cons,Clear,6,3,1,0.638948600000731,2
141,Right,LMC,Cons,Clear,7,2,0,0.608997900002578,4
141,Right,LMC,Cons,Clear,8,4,1,0.657923200000369,2
141,Right,LMC,Cons,Clear,9,1,0,0.721166799998173,4
141,Right,LMC,Cons,Clear,10,5,1,0.671855399999913,4
141,Right,LMC,Cons,Clear,11,4,1,0.686660100000154,4
141,Right,LMC,Cons,Clear,12,3,1,0.943855299999996,3
141,Right,LMC,Cons,Clear,13,1,0,0.64522819999911,3
141,Right,LMC,Cons,Clear,14,4,1,0.619556900001044,5
141,Right,LMC,Cons,Clear,15,3,1,0.859796500000812,4
141,Right,LMC,Cons,Clear,16,3,1,0.890224599999783,2
141,Right,LMC,Cons,Clear,17,4,1,0.839212700000644,2
141,Right,LMC,Cons,Clear,18,4,1,0.655072099998506,3
141,Right,LMC,Cons,Clear,19,2,0,0.780577499997889,3
141,Right,LMC,Cons,Clear,20,2,1,0.733995000002324,1
141,Right,LMC,Cons,Clear,21,2,0,1.39749500000107,3
141,Right,LMC,Cons,Clear,22,5,1,0.679804100000183,1
141,Right,LMC,Cons,Clear,23,3,1,0.830490100001043,4
141,Right,LMC,Cons,Clear,24,1,0,0.62167799999952,5
141,Right,LMC,Cons,Clear,25,2,0,0.692399499999738,4
141,Right,LMC,Cons,Clear,26,4,1,0.588117499999498,4
141,Right,LMC,Cons,Clear,27,5,1,0.771799799997098,2
141,Right,LMC,Cons,Clear,28,1,0,0.693396200000279,2
141,Right,LMC,Cons,Clear,29,4,1,0.611915699999372,3
141,Right,LMC,Cons,Clear,30,3,1,0.79252660000202,3
141,Right,LMC,Cons,Clear,31,1,0,0.990608000000066,3
141,Right,LMC,Cons,Clear,32,5,1,0.704530399998475,5
141,Right,LMC,Cons,Clear,33,2,0,0.61640350000016,5
141,Right,LMC,Cons,Clear,34,1,0,0.659721899999568,1
141,Right,LMC,Cons,Clear,35,3,0,1.4998388999993,3
141,Right,LMC,Cons,Clear,36,3,1,0.827548500001285,1
141,Right,LMC,Cons,Clear,37,5,1,0.687731900001381,3
141,Right,LMC,Cons,Clear,38,5,1,0.664644500000577,3
141,Right,LMC,Cons,Clear,39,2,0,0.650596600000426,2
141,Right,LMC,Cons,Clear,40,5,1,1.09682420000172,2
141,Right,LMC,Cons,Clear,41,2,0,0.695333100000425,4
141,Right,LMC,Cons,Clear,42,1,0,3.09950369999933,2
141,Right,LMC,Cons,Clear,43,2,0,1.05303389999972,5
141,Right,LMC,Cons,Clear,44,1,0,0.944222799997078,5
141,Right,LMC,Cons,Clear,45,3,0,1.12311870000121,4
141,Right,LMC,Cons,Clear,46,4,1,0.619729999998526,4
141,Right,LMC,Cons,Clear,47,3,1,1.30215360000147,5
141,Right,LMC,Cons,Clear,48,2,0,0.732660800000303,1
141,Right,LMC,Cons,Clear,49,5,1,0.74751340000148,4
141,Right,LMC,Cons,Clear,50,2,0,0.794323300000542,3
141,Right,LMC,Cons,Clear,51,3,1,1.44093889999931,2
141,Right,LMC,Cons,Clear,52,5,1,0.791939099999581,3
141,Right,LMC,Cons,Clear,53,4,1,1.21214599999803,3
141,Right,LMC,Cons,Clear,54,3,0,0.755376300003263,1
141,Right,LMC,Cons,Clear,55,5,1,1.83376909999788,1
141,Right,LMC,Cons,Clear,56,2,0,0.678978600000846,3
141,Right,LMC,Cons,Clear,57,1,0,0.793266000000585,3
141,Right,LMC,Cons,Clear,58,1,0,0.737533200001053,4
141,Right,LMC,Cons,Clear,59,4,1,0.897786100002122,1
141,Right,LMC,Cons,Clear,60,2,0,0.740137400000094,2
141,Right,LMC,Cons,Clear,61,3,1,0.910752100000536,1
141,Right,LMC,Cons,Clear,62,5,1,1.19770580000113,5
141,Right,LMC,Cons,Clear,63,3,1,1.04027599999972,3
141,Right,LMC,Cons,Clear,64,2,0,1.52935289999732,4
141,Right,LMC,Cons,Clear,65,4,1,0.935192699998879,2
141,Right,LMC,Cons,Clear,66,1,0,0.702374500000587,3
141,Right,LMC,Cons,Clear,67,3,1,1.10888829999749,2
141,Right,LMC,Cons,Clear,68,3,0,2.16510310000012,3
141,Right,LMC,Cons,Clear,69,4,1,0.816299699999945,4
141,Right,LMC,Cons,Clear,70,4,1,0.677412599998206,5
141,Right,LMC,Cons,Clear,71,4,1,0.740641500000493,2
141,Right,LMC,Cons,Clear,72,5,1,0.852618100001564,3
141,Right,LMC,Cons,Clear,73,4,1,0.664350300001388,3
141,Right,LMC,Cons,Clear,74,1,0,0.646624899996823,1
141,Right,LMC,Cons,Clear,75,3,0,1.6506881000023,4
141,Right,LMC,Cons,Clear,76,3,0,1.22973490000004,3
141,Right,LMC,Cons,Clear,77,2,0,0.84051399999953,2
141,Right,LMC,Cons,Clear,78,3,1,0.61452129999816,5
141,Right,LMC,Tone,Noise,1,1,0,1.06325870000001,1
141,Right,LMC,Tone,Noise,2,4,1,0.714982100002089,4
141,Right,LMC,Tone,Noise,3,1,0,0.709649000000354,3
141,Right,LMC,Tone,Noise,4,4,1,0.723829200000182,1
141,Right,LMC,Tone,Noise,5,2,0,0.778628700001718,5
141,Right,LMC,Tone,Noise,6,3,1,0.83737470000051,2
141,Right,LMC,Tone,Noise,7,4,0,0.907057700002042,5
141,Right,LMC,Tone,Noise,8,3,0,1.07476709999901,4
141,Right,LMC,Tone,Noise,9,5,1,0.888659699998243,4
141,Right,LMC,Tone,Noise,10,2,0,0.823368800000026,3
141,Right,LMC,Tone,Noise,11,1,0,0.654552900003182,2
141,Right,LMC,Tone,Noise,12,2,0,0.672671699998318,2
141,Right,LMC,Tone,Noise,13,2,0,0.615564700001414,1
141,Right,LMC,Tone,Noise,14,5,1,0.636614700000791,3
141,Right,LMC,Tone,Noise,15,2,0,1.30371070000183,4
141,Right,LMC,Tone,Noise,16,4,1,0.792512300002272,3
141,Right,LMC,Tone,Noise,17,2,0,1.38697120000143,2
141,Right,LMC,Tone,Noise,18,4,1,0.752836799998477,3
141,Right,LMC,Tone,Noise,19,4,1,1.01870869999766,2
141,Right,LMC,Tone,Noise,20,5,0,1.20596189999924,1
141,Right,LMC,Tone,Noise,21,1,0,0.76422040000034,4
141,Right,LMC,Tone,Noise,22,3,1,1.2837056999997,1
141,Right,LMC,Tone,Noise,23,3,0,2.82420470000216,1
141,Right,LMC,Tone,Noise,24,3,0,1.22282059999998,3
141,Right,LMC,Tone,Noise,25,3,0,0.929297900001984,4
141,Right,LMC,Tone,Noise,26,4,1,0.911444800000027,4
141,Right,LMC,Tone,Noise,27,3,1,0.778969800001505,5
141,Right,LMC,Tone,Noise,28,5,1,0.711330199999793,2
141,Right,LMC,Tone,Noise,29,3,1,1.57375310000134,3
141,Right,LMC,Tone,Noise,30,1,0,0.692208500000561,3
141,Right,LMC,Tone,Noise,31,4,1,1.23103449999689,2
141,Right,LMC,Tone,Noise,32,2,0,0.90513479999936,4
141,Right,LMC,Tone,Noise,33,3,1,1.65294800000265,2
141,Right,LMC,Tone,Noise,34,3,1,1.40714959999968,5
141,Right,LMC,Tone,Noise,35,5,1,1.01943250000113,5
141,Right,LMC,Tone,Noise,36,5,1,0.960912000002281,3
141,Right,LMC,Tone,Noise,37,1,0,0.717578100000537,5
141,Right,LMC,Tone,Noise,38,2,0,0.708491200002754,3
141,Right,LMC,Tone,Noise,39,3,0,0.791897900002368,3
141,Right,LMC,Tone,Noise,40,3,0,0.884320400000433,3
141,Right,LMC,Tone,Noise,41,5,1,0.752221599999757,3
141,Right,LMC,Tone,Noise,42,4,1,0.746882999999798,4
141,Right,LMC,Tone,Noise,43,5,1,0.567829399999027,2
141,Right,LMC,Tone,Noise,44,1,0,0.600158499997633,3
141,Right,LMC,Tone,Noise,45,3,1,1.13569560000178,3
141,Right,LMC,Tone,Noise,46,2,0,1.43143249999775,5
141,Right,LMC,Tone,Noise,47,4,1,1.16200310000204,4
141,Right,LMC,Tone,Noise,48,1,1,2.16811199999938,1
141,Right,LMC,Tone,Noise,49,3,0,1.08720259999973,2
141,Right,LMC,Tone,Noise,50,5,1,0.973223299999518,4
141,Right,LMC,Tone,Noise,51,5,1,0.795682099997066,1
141,Right,LMC,Tone,Noise,52,3,1,1.42533739999999,2
141,Right,LMC,Tone,Noise,53,2,0,1.00436069999705,2
141,Right,LMC,Tone,Noise,54,3,0,1.88022279999859,5
141,Right,LMC,Tone,Noise,55,2,0,0.702231899998878,4
141,Right,LMC,Tone,Noise,56,3,1,1.16290490000029,4
141,Right,LMC,Tone,Noise,57,2,0,0.970137200001773,3
141,Right,LMC,Tone,Noise,58,1,0,0.735077900000761,3
141,Right,LMC,Tone,Noise,59,3,0,1.93815230000109,3
141,Right,LMC,Tone,Noise,60,3,1,0.831346000002668,4
141,Right,LMC,Tone,Noise,61,3,1,0.818040500002098,1
141,Right,LMC,Tone,Noise,62,4,1,1.2238013999995,1
141,Right,LMC,Tone,Noise,63,4,1,1.68121020000035,3
141,Right,LMC,Tone,Noise,64,3,1,0.852348600001278,5
141,Right,LMC,Tone,Noise,65,2,0,1.43904169999951,1
141,Right,LMC,Tone,Noise,66,5,1,1.50552949999837,5
141,Right,LMC,Tone,Noise,67,5,1,0.731733700002223,3
141,Right,LMC,Tone,Noise,68,1,0,1.02937800000291,4
141,Right,LMC,Tone,Noise,69,2,0,0.682839900000545,4
141,Right,LMC,Tone,Noise,70,1,0,0.715692000001582,2
141,Right,LMC,Tone,Noise,71,4,1,1.2647128000026,5
141,Right,LMC,Tone,Noise,72,1,1,0.855163600001106,5
141,Right,LMC,Tone,Noise,73,4,1,1.68859630000225,2
141,Right,LMC,Tone,Noise,74,2,0,1.13106340000013,2
141,Right,LMC,Tone,Noise,75,2,0,0.760678700000426,3
141,Right,LMC,Tone,Noise,76,3,0,0.858946300002572,1
141,Right,LMC,Tone,Noise,77,4,1,1.16318339999998,2
141,Right,LMC,Tone,Noise,78,4,1,1.06055429999833,3
141,Right,LMC,Cons,Noise,1,4,0,1.47714529999939,3
141,Right,LMC,Cons,Noise,2,5,1,0.938746100000571,3
141,Right,LMC,Cons,Noise,3,3,1,1.4169280999995,3
141,Right,LMC,Cons,Noise,4,1,0,0.618488599997363,2
141,Right,LMC,Cons,Noise,5,2,0,0.647519199999806,2
141,Right,LMC,Cons,Noise,6,2,0,0.58478599999944,3
141,Right,LMC,Cons,Noise,7,1,0,0.694018099999084,3
141,Right,LMC,Cons,Noise,8,3,0,1.0425991000011,3
141,Right,LMC,Cons,Noise,9,1,0,0.824414400001842,3
141,Right,LMC,Cons,Noise,10,3,0,0.779073499998049,4
141,Right,LMC,Cons,Noise,11,5,1,0.615700400001515,2
141,Right,LMC,Cons,Noise,12,1,0,0.568401699998503,5
141,Right,LMC,Cons,Noise,13,5,1,0.65717190000214,3
141,Right,LMC,Cons,Noise,14,2,0,0.652472699999635,2
141,Right,LMC,Cons,Noise,15,4,0,0.974001400001725,4
141,Right,LMC,Cons,Noise,16,4,0,1.55899170000339,2
141,Right,LMC,Cons,Noise,17,4,0,1.09396840000045,1
141,Right,LMC,Cons,Noise,18,3,0,0.779279299997143,2
141,Right,LMC,Cons,Noise,19,4,0,0.754366699999082,5
141,Right,LMC,Cons,Noise,20,2,0,0.687514900000679,5
141,Right,LMC,Cons,Noise,21,1,0,0.62077169999975,4
141,Right,LMC,Cons,Noise,22,2,0,0.698900400002458,4
141,Right,LMC,Cons,Noise,23,4,0,0.86728790000052,2
141,Right,LMC,Cons,Noise,24,2,0,0.630447099996672,4
141,Right,LMC,Cons,Noise,25,3,0,0.71428190000006,5
141,Right,LMC,Cons,Noise,26,4,0,0.768582400000014,4
141,Right,LMC,Cons,Noise,27,5,1,0.758552999999665,1
141,Right,LMC,Cons,Noise,28,3,0,1.51806759999818,1
141,Right,LMC,Cons,Noise,29,3,0,0.786715000002005,1
141,Right,LMC,Cons,Noise,30,2,0,0.697966399999132,3
141,Right,LMC,Cons,Noise,31,4,0,0.839832199999364,3
141,Right,LMC,Cons,Noise,32,2,0,0.792860099998506,1
141,Right,LMC,Cons,Noise,33,3,0,0.781127099999139,5
141,Right,LMC,Cons,Noise,34,5,1,0.729103400000895,4
141,Right,LMC,Cons,Noise,35,5,1,0.740206700000272,5
141,Right,LMC,Cons,Noise,36,3,0,1.00407149999955,4
141,Right,LMC,Cons,Noise,37,1,1,0.682473500000924,1
141,Right,LMC,Cons,Noise,38,3,0,0.955709199999546,3
141,Right,LMC,Cons,Noise,39,3,0,0.883412600000156,2
141,Right,LMC,Cons,Noise,40,5,1,0.960991100000683,3
141,Right,LMC,Cons,Noise,41,4,1,0.913821099999041,2
141,Right,LMC,Cons,Noise,42,5,1,0.930270900000323,1
141,Right,LMC,Cons,Noise,43,3,0,0.951331200001732,4
141,Right,LMC,Cons,Noise,44,2,0,1.68860680000216,3
141,Right,LMC,Cons,Noise,45,3,0,1.23632720000023,3
141,Right,LMC,Cons,Noise,46,1,0,0.741764200000034,3
141,Right,LMC,Cons,Noise,47,3,0,0.6579324000013,5
141,Right,LMC,Cons,Noise,48,1,0,0.809430700002849,1
141,Right,LMC,Cons,Noise,49,4,0,0.873620300000766,3
141,Right,LMC,Cons,Noise,50,5,0,1.21971089999715,2
141,Right,LMC,Cons,Noise,51,3,0,0.786557699997502,3
141,Right,LMC,Cons,Noise,52,3,0,0.745790900000429,1
